patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,inliers,blur,flow,contrast,average intensity,percentage white pixels,percentage black pixels
48,5,1.2,8,0,1964,1964,1427,466.7956973185937,0.0909913,0.29,92.631528125,4.60375,0.003125
48,5,1.2,8,0,1966,1966,1421,469.91650020303706,0.09800033,0.29,92.658259375,4.614999999999999,0.00375
48,5,1.2,8,0,1972,1972,1417,471.4205280324609,0.09836133,0.29,92.70725,4.619375,0.003125
48,5,1.2,8,0,1969,1969,1389,471.37774055484357,0.09921131,0.29,92.61770625,4.608750000000001,0.0034375
48,5,1.2,8,0,1964,1964,1392,471.4724134216308,0.1030509,0.29,92.66461875,4.6075,0.003125
48,5,1.2,8,0,1961,1961,1414,472.0409761386622,0.103840195,0.29,92.66511875,4.6221875,0.0028125
48,5,1.2,8,0,1963,1963,1396,471.1922265703027,0.106201224,0.29,92.663365625,4.6184375,0.0021874999999999998
48,5,1.2,8,0,1961,1961,1401,471.7889299983984,0.108614504,0.29,92.6552125,4.6296875,0.0028125
48,5,1.2,8,0,1962,1962,1401,470.79525600621093,0.104744725,0.29,92.652296875,4.62125,0.0034375
48,5,1.2,8,0,1969,1969,1392,471.1569154139746,0.0977366,0.29,92.649784375,4.61625,0.001875
48,5,1.2,8,0,1965,1965,1414,469.4798968601464,0.09067821,0.29,92.641025,4.62125,0.0025
48,5,1.2,8,0,1973,1973,1462,465.5048031101465,0.07413061,0.29,92.6132,4.6128124999999995,0.0034375
48,5,1.2,8,0,1967,1967,1447,459.1940749998438,0.06960885,0.29,92.58129375,4.6046875,0.0034375
48,5,1.2,8,0,1963,1963,1412,450.963618729336,0.06577506,0.29,92.4999,4.596875000000001,0.0021874999999999998
48,5,1.2,8,0,1967,1967,1465,444.6883249990235,0.062937185,0.29,92.495596875,4.590625,0.0025
48,5,1.2,8,0,1968,1968,1508,440.5206906249902,0.05821142,0.29,92.507784375,4.60375,0.0021874999999999998
48,5,1.2,8,0,1969,1969,1516,434.8603154023338,0.04770751,0.29,92.427234375,4.5940625,0.0028125
48,5,1.2,8,0,1965,1965,1550,433.277546013584,0.04463903,0.29,92.40729375,4.5871875,0.00375
48,5,1.2,8,0,1964,1964,1601,429.9268174560937,0.04493499,0.29,92.337696875,4.5796875,0.00375
48,5,1.2,8,0,1968,1968,1620,429.23882084350583,0.042779136,0.29,92.37070625,4.5859375,0.0034375
48,5,1.2,8,0,1959,1959,1597,429.31244319683594,0.042360824,0.29,92.3712625,4.5940625,0.0040625
48,5,1.2,8,0,1964,1964,1590,428.97383084359376,0.043916304,0.29,92.368015625,4.6015625,0.00375
48,5,1.2,8,0,1965,1965,1605,428.71890270655274,0.04523153,0.29,92.36424375,4.5925,0.0040625
48,5,1.2,8,0,1962,1962,1619,428.4044997623438,0.04479226,0.29,92.3182125,4.5821875,0.0040625
48,5,1.2,8,0,1971,1971,1600,428.8000717022559,0.04382216,0.29,92.363053125,4.590625,0.003125
48,5,1.2,8,0,1968,1968,1597,428.831480882461,0.042917885,0.29,92.368878125,4.594374999999999,0.00375
48,5,1.2,8,0,1961,1961,1626,429.12865877920893,0.04410728,0.29,92.361378125,4.58875,0.0043749999999999995
48,5,1.2,8,0,1968,1968,1614,429.2784932943749,0.043068886,0.29,92.360121875,4.5912500000000005,0.0040625
48,5,1.2,8,0,1969,1969,1600,428.84144356402356,0.04235865,0.29,92.360625,4.5893749999999995,0.0040625
48,5,1.2,8,0,1971,1971,1610,429.71911249984373,0.043700527,0.29,92.360646875,4.5965625,0.0046875
48,5,1.2,8,0,1966,1966,1588,430.03558735464856,0.041754942,0.29,92.36194375,4.5975,0.00375
48,5,1.2,8,0,1963,1963,1612,430.26643124609376,0.04180001,0.29,92.362728125,4.5940625,0.0043749999999999995
48,5,1.2,8,0,1970,1970,1574,430.54184341214847,0.042894848,0.29,92.401853125,4.599375,0.0040625
48,5,1.2,8,0,1971,1971,1586,429.6168901038963,0.041629646,0.29,92.31491875,4.5909375,0.0043749999999999995
48,5,1.2,8,0,1967,1967,1592,430.1134245358985,0.04084049,0.29,92.40223125,4.6059375,0.0046875
48,5,1.2,8,0,1965,1965,1610,430.48703055902337,0.042418055,0.29,92.3603625,4.5934375,0.0043749999999999995
48,5,1.2,8,0,1967,1967,1629,431.52459567186526,0.042220034,0.29,92.4068625,4.595625,0.0043749999999999995
48,5,1.2,8,0,1965,1965,1601,430.53713963124017,0.040411256,0.29,92.363953125,4.5890625,0.0040625
48,5,1.2,8,0,1960,1960,1637,430.5179238308985,0.04094716,0.29,92.366778125,4.5921875,0.0043749999999999995
48,5,1.2,8,0,1968,1968,1612,430.06446142359374,0.041445456,0.29,92.368690625,4.589687499999999,0.005
48,5,1.2,8,0,1968,1968,1627,429.9965776480372,0.04180904,0.29,92.367690625,4.5871875,0.0059375
48,5,1.2,8,0,1965,1965,1594,430.3623589235838,0.0410916,0.29,92.3587125,4.5859375,0.0046875
