49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.219866,32.23299
49.220037,32.235562,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219866,32.23299
49.219912,32.237416,49.219057489011156,32.232785439683404
49.219302,32.236623,49.22057182464638,32.23312187362115
49.219302,32.236623,49.22591577014912,32.2320315292428
49.215887,32.235468,49.23159564480056,32.2317604227715
49.211069,32.234131,49.23132714436258,32.22856588592126
49.201433,32.231457,49.23316567542255,32.22226763781876
49.191186,32.227992,49.24365864073427,32.2128436806625
49.16911,32.222281,49.253038828973025,32.20021626135907
49.14066,32.213121,49.25372294269573,32.187173639366556
49.098548,32.199339,49.253036334146024,32.19131563363399
49.077263,32.193017,49.25705044355456,32.187182025665685
49.047745,32.184204,49.26992583660815,32.180785374974526
49.020393,32.178295,49.2889563625941,32.175338054013224
49.003007,32.175587,49.29787198866709,32.164022661102514
48.968188,32.162979,49.30036772481079,32.1562082145248
48.929335,32.14842,49.29992314923937,32.15037304534996
48.888323,32.137891,49.30758728894252,32.15442865593733
48.867649,32.132362,49.313780768844985,32.153195925281985
48.848832,32.125874,49.34471053098201,32.15277698551017
48.802508,32.111546,49.3561173316424,32.14368119420463
48.785089,32.105238,49.35832145243778,32.1521251865523
48.749799,32.093763,49.37476865925803,32.134356669214554
48.717484,32.07216,49.37393045446373,32.13330308770411
48.679303,32.063259,49.37368654919229,32.15258566072339
48.641682,32.051795,49.37796119384354,32.17439692085103
48.613617,32.044156,49.37677138386148,32.17109016598623
48.576622,32.033467,49.39728360068587,32.169097127293284
48.529923,32.020357,49.38615235157686,32.172013752379
48.511148,32.016294,49.39256987079351,32.16896779739031
48.47515,32.006906,49.39623154944566,32.16423098309831
48.443859,32.000134,49.394457696224016,32.171503792759815
48.429304,31.996505,49.394713536676726,32.16751769415638
48.405453,31.989298,49.39858578603579,32.175209313540016
48.370086,31.980686,49.39778991444558,32.19281813644571
48.307648,31.965735,49.408068475845305,32.18860746680475
48.284022,31.960463,49.408085089822734,32.18629520292348
48.244208,31.949482,49.409628594001255,32.16198682408567
48.206729,31.93863,49.395145731167126,32.19793592016116
48.189342,31.934798,49.39148502865298,32.20485944659636
48.153297,31.925591,49.38972388659156,32.20915172722831
48.114674,31.918041,49.4102662321968,32.20770945343166
48.094472,31.913935,49.41756747531204,32.214747640549
48.065327,31.906823,49.4223004707365,32.21310387506351
48.034775,31.899573,49.42605081394769,32.22375702649073
48.006637,31.893759,49.43035301999885,32.229391795416305
