49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.21986601168537,32.23299000871881
49.219866,32.23299,49.21986601410983,32.23299001365275
49.219866,32.23299,49.219866027778885,32.232989995532606
49.219866,32.23299,49.21986602191906,32.23298999365917
49.219866,32.23299,49.21986605106433,32.232989993257355
49.219866,32.23299,49.21986604646888,32.23298998116061
49.219866,32.23299,49.21986607204103,32.232989984837154
49.219866,32.23299,49.21986605709386,32.23298997137755
49.219866,32.23299,49.21986606679369,32.23298997159419
49.219866,32.23299,49.21986605547684,32.2329899883401
49.219866,32.23299,49.2198660606467,32.23298998353271
49.219866,32.23299,49.21986606438061,32.23298999104489
49.220037,32.235562,49.21986606438061,32.23298999104489
49.219912,32.237416,49.21986606138679,32.23298997676457
49.219912,32.237416,49.219866063100014,32.232989966557554
49.219912,32.237416,49.219866038562444,32.23298996387184
49.219912,32.237416,49.21986604221952,32.23298994071693
49.219912,32.237416,49.21986605896644,32.23298995160766
49.219912,32.237416,49.21986607793406,32.23298995863974
49.219912,32.237416,49.21986603353659,32.23298993992226
49.219912,32.237416,49.21986605984979,32.232989943058165
49.219912,32.237416,49.21986607592266,32.23298993217157
49.219912,32.237416,49.21986608438259,32.232989931659205
49.219912,32.237416,49.21986605446831,32.23298994232452
49.219912,32.237416,49.21986604591776,32.23298996518669
49.219912,32.237416,49.21986605194807,32.23298995500358
49.219912,32.237416,49.21986604424613,32.23298993405323
49.219912,32.237416,49.21986604466818,32.23298993553263
49.219912,32.237416,49.21986602785603,32.232989931669664
49.219912,32.237416,49.21986604614607,32.23298993937325
49.219912,32.237416,49.2198660538785,32.2329899406282
49.219912,32.237416,49.21986603176704,32.23298992986247
49.219912,32.237416,49.219866025094426,32.23298992846405
49.219912,32.237416,49.2198660431866,32.232989918291146
49.219912,32.237416,49.21986604592541,32.23298991719709
49.219912,32.237416,49.21986606276198,32.23298992305753
49.219912,32.237416,49.21986607512919,32.23298992167684
49.219912,32.237416,49.21986608280295,32.23298993509944
49.219912,32.237416,49.219866089615,32.23298993873595
49.219912,32.237416,49.21986607477653,32.232989944131766
49.219912,32.237416,49.21986608619569,32.23298994635858
49.219912,32.237416,49.219866111532795,32.2329899412237
49.219912,32.237416,49.21986610357041,32.232989943047414
